is_canceled,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,assigned_room_type,required_car_parking_spaces
1,September,2,5,2,0,0,BB,IRL,A,0
1,September,2,5,2,0,0,BB,IRL,A,0
1,September,2,5,2,0,0,BB,IRL,A,0
1,August,1,5,2,0,0,BB,PRT,A,0
1,October,2,6,2,0,0,HB,PRT,D,0
1,August,2,2,2,0,0,BB,PRT,A,0
1,August,2,5,2,0,0,BB,PRT,E,0
1,September,2,5,2,1,0,BB,PRT,D,0
1,August,0,1,4,0,0,BB,PRT,G,0
1,August,1,5,2,2,0,HB,PRT,G,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,October,2,5,2,0,0,BB,PRT,A,0
1,September,1,1,2,0,0,HB,ESP,A,0
1,September,1,1,2,0,0,HB,ESP,A,0
1,September,1,1,2,0,0,HB,ESP,A,0
1,September,2,5,2,1,0,BB,PRT,C,0
1,August,2,3,2,0,0,BB,PRT,A,0
1,September,2,3,2,2,0,BB,PRT,G,0
1,September,0,2,2,0,0,BB,PRT,D,0
1,October,0,2,2,0,0,HB,PRT,A,0
1,October,0,2,2,0,0,HB,PRT,A,0
1,October,0,2,2,0,0,HB,PRT,A,0
1,September,0,1,2,0,0,BB,PRT,A,0
1,August,2,5,3,0,0,HB,PRT,A,0
1,August,0,1,2,1,0,BB,PRT,C,0
1,September,2,4,1,0,0,BB,PRT,A,0
1,September,0,3,2,0,0,BB,PRT,A,0
1,September,0,4,2,0,0,BB,PRT,A,0
1,September,0,4,2,0,0,BB,PRT,A,0
1,September,0,4,2,0,0,BB,PRT,A,0
1,September,0,4,2,0,0,BB,PRT,A,0
1,October,2,5,1,0,0,HB,GBR,A,0
1,September,2,5,2,0,0,BB,IRL,A,0
1,September,0,2,2,0,0,BB,PRT,D,0
1,September,2,8,2,0,0,BB,GBR,A,0
1,September,3,7,2,0,0,BB,PRT,A,0
1,September,3,7,1,0,0,BB,PRT,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,2,0,0,FB,ESP,A,0
1,October,1,2,1,0,0,FB,ESP,A,0
1,October,1,2,1,0,0,FB,ESP,A,0
1,October,2,5,2,0,0,BB,PRT,E,0
1,September,2,5,2,0,0,BB,PRT,A,0
1,November,2,6,2,0,0,HB,PRT,A,0
1,November,2,6,2,0,0,HB,PRT,A,0
1,November,2,6,2,0,0,HB,PRT,A,0
1,November,2,6,2,0,0,HB,PRT,A,0
1,November,2,6,2,0,0,HB,PRT,A,0
1,September,0,2,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,October,1,1,2,0,0,HB,PRT,A,0
1,September,2,5,2,0,1,BB,PRT,A,0
1,October,2,5,2,1,0,BB,PRT,A,0
1,October,2,5,2,0,0,HB,GBR,D,0
1,September,0,3,1,0,0,HB,PRT,A,0
1,September,0,3,1,0,0,HB,PRT,A,0
1,September,0,3,1,0,0,HB,PRT,A,0
1,September,0,3,1,0,0,HB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,October,0,2,1,0,0,HB,PRT,A,0
1,October,0,1,2,2,1,BB,PRT,H,0
1,October,4,10,2,0,0,HB,GBR,E,0
1,October,4,10,2,0,0,HB,GBR,E,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,2,0,0,HB,GBR,D,0
1,October,4,10,1,0,0,HB,GBR,A,0
1,October,4,10,1,0,0,HB,GBR,A,0
1,October,4,10,1,0,0,HB,GBR,A,0
1,October,4,10,1,0,0,HB,GBR,A,0
1,October,2,5,2,0,0,HB,GBR,E,0
1,October,0,1,1,0,0,BB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,0,1,1,0,0,BB,PRT,F,0
1,October,1,1,2,0,0,BB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,1,2,2,0,0,FB,PRT,A,0
1,November,0,1,1,0,0,BB,PRT,A,0
1,November,1,2,2,0,0,HB,PRT,A,0
1,November,1,3,1,0,0,BB,PRT,A,0
1,December,0,2,1,0,0,BB,PRT,A,0
1,December,0,1,1,0,0,BB,PRT,A,0
1,November,0,1,2,0,0,BB,PRT,A,0
1,November,0,1,1,0,0,BB,PRT,F,0
1,November,1,0,1,0,0,BB,PRT,D,0
1,December,0,3,2,0,0,BB,PRT,E,0
1,December,0,3,2,0,0,BB,PRT,E,0
1,December,0,3,2,0,0,BB,PRT,E,0
1,December,2,1,2,2,0,BB,PRT,G,0
1,December,2,1,2,0,0,BB,PRT,D,0
1,November,0,2,2,0,0,BB,PRT,D,0
1,November,0,2,2,0,0,BB,PRT,D,0
1,November,0,2,2,0,0,BB,PRT,D,0
1,November,0,2,2,0,0,BB,PRT,D,0
1,November,0,2,2,0,0,BB,PRT,D,0
1,December,0,2,2,0,0,BB,PRT,D,0
1,December,2,1,2,0,0,FB,PRT,A,0
1,December,2,1,2,0,0,FB,PRT,A,0
1,December,1,0,2,0,0,BB,PRT,D,0
1,December,2,3,2,0,0,BB,PRT,D,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,0,1,1,0,0,BB,PRT,E,0
1,December,0,1,1,0,0,BB,PRT,E,0
1,December,2,0,2,0,0,BB,PRT,D,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,2,1,2,0,0,HB,PRT,A,0
1,December,1,1,2,0,0,BB,PRT,E,0
1,December,1,1,2,0,0,BB,PRT,E,0
1,December,2,0,2,0,0,HB,PRT,E,0
1,December,2,2,1,0,0,BB,PRT,A,0
1,December,0,2,2,0,0,BB,PRT,D,0
1,December,2,1,2,0,0,BB,PRT,D,0
1,December,0,1,2,0,0,BB,PRT,D,0
1,December,0,2,3,0,0,Undefined,PRT,A,0
1,December,0,2,1,0,0,Undefined,PRT,A,0
1,December,2,6,3,1,0,BB,PRT,H,0
1,December,2,4,1,0,0,BB,PRT,A,0
1,December,0,1,2,0,0,HB,PRT,E,0
1,December,0,3,2,0,0,BB,PRT,E,0
1,December,2,0,2,0,0,BB,PRT,D,0
1,December,0,4,2,0,0,BB,PRT,D,0
1,December,0,4,2,0,0,BB,PRT,D,0
1,December,0,4,1,0,0,BB,PRT,D,0
1,December,0,1,1,0,0,BB,PRT,A,0
1,December,2,2,2,0,0,BB,PRT,A,0
1,December,0,1,1,0,0,BB,PRT,A,0
1,December,0,4,2,0,0,BB,PRT,D,0
1,December,1,1,2,0,0,HB,PRT,D,0
1,December,1,1,2,0,0,HB,PRT,D,0
1,December,0,1,2,0,0,Undefined,PRT,D,0
1,December,0,1,2,0,0,Undefined,PRT,D,0
1,December,2,2,2,0,0,BB,PRT,A,0
0,July,0,0,2,0,0,BB,PRT,C,0
0,July,0,0,2,0,0,BB,PRT,C,0
0,July,0,1,1,0,0,BB,GBR,C,0
0,July,0,1,1,0,0,BB,GBR,A,0
0,July,0,2,2,0,0,BB,GBR,A,0
0,July,0,2,2,0,0,BB,GBR,A,0
0,July,0,2,2,0,0,BB,PRT,C,0
0,July,0,2,2,0,0,FB,PRT,C,0
0,July,0,4,2,0,0,HB,PRT,D,0
0,July,0,4,2,0,0,BB,USA,E,0
0,July,0,4,2,1,0,HB,ESP,G,0
0,July,0,4,2,0,0,BB,PRT,E,0
0,July,0,4,2,0,0,BB,IRL,E,0
0,July,0,4,2,0,0,BB,PRT,E,0
0,July,0,1,2,0,0,BB,IRL,E,0
0,July,0,1,2,0,0,BB,FRA,G,0
0,July,0,4,2,0,0,BB,GBR,G,0
0,July,1,4,1,0,0,BB,GBR,F,0
0,July,2,4,2,0,0,BB,PRT,A,0
0,July,2,4,2,0,0,BB,PRT,A,0
0,July,2,4,2,0,0,BB,PRT,D,0
0,July,2,5,2,0,0,BB,PRT,D,1
0,July,2,5,2,0,0,BB,IRL,D,0
0,July,2,5,2,0,0,BB,PRT,A,0
0,July,2,5,2,0,0,BB,PRT,D,1
0,July,4,10,1,0,0,BB,NULL,A,0
0,July,2,4,2,0,0,BB,IRL,C,0
0,July,1,3,2,0,0,BB,ESP,C,0
0,July,1,3,3,0,0,BB,PRT,D,0
0,July,2,3,2,0,0,HB,ROU,E,0
0,July,2,3,2,0,0,BB,IRL,D,0
0,July,2,3,2,0,0,BB,ESP,F,0
0,July,2,3,2,0,0,HB,ROU,E,0
0,July,2,5,2,0,0,BB,PRT,A,0
0,July,2,5,2,0,0,BB,ESP,A,0
0,July,2,5,2,0,0,BB,NOR,E,0
0,July,2,5,2,0,0,HB,GBR,B,0
0,July,2,5,2,0,0,HB,IRL,F,0
0,July,2,5,2,0,0,BB,NOR,D,0
0,July,3,8,2,0,0,BB,IRL,A,0
0,July,4,10,2,0,0,BB,OMN,D,0
0,July,0,1,2,0,0,BB,ESP,C,1
0,July,0,1,2,0,0,BB,ARG,H,1
0,July,0,1,2,2,0,BB,ESP,C,1
0,July,0,1,2,0,0,BB,PRT,H,0
0,July,0,1,2,0,0,BB,PRT,D,0
0,July,0,1,2,0,0,BB,PRT,G,0
0,July,0,2,2,0,0,BB,USA,C,0
0,July,0,2,2,0,0,BB,PRT,G,0
0,July,0,2,2,0,0,BB,IRL,E,1
0,July,0,3,2,0,0,BB,ESP,F,0
0,July,0,3,2,0,0,BB,IRL,C,0
0,July,0,2,2,2,0,BB,USA,H,1
0,July,0,2,2,0,0,BB,ESP,C,0
0,July,0,2,2,0,0,BB,POL,D,0
0,July,0,2,2,0,0,HB,PRT,A,0
0,July,0,2,2,0,0,BB,ESP,A,0
0,July,1,2,2,0,0,BB,ESP,A,1
0,July,2,2,1,0,0,BB,PRT,A,0
0,July,2,2,2,0,0,BB,DEU,A,1
0,July,2,6,3,0,0,BB,PRT,D,0
0,July,2,7,2,0,0,BB,FRA,A,0
0,July,3,7,2,0,0,BB,GBR,A,0
0,July,3,7,2,0,0,HB,GBR,E,0
0,July,4,10,2,0,0,HB,GBR,E,0
0,July,4,10,2,0,0,BB,GBR,F,0
0,July,0,1,2,0,0,BB,GBR,C,0
0,July,0,1,2,0,0,BB,PRT,C,1
0,July,0,1,2,0,0,BB,ESP,C,0
0,July,0,1,2,0,0,BB,PRT,E,0
0,July,0,1,2,0,0,BB,USA,C,0
0,July,0,1,2,0,0,BB,BEL,A,0
0,July,2,5,3,0,0,HB,ESP,E,0
0,July,2,5,2,1,0,BB,PRT,D,1
0,July,2,5,2,0,0,BB,DEU,E,0
0,July,2,1,2,0,0,BB,ESP,C,0
0,July,2,1,2,0,0,BB,FRA,D,1
0,July,2,4,1,2,0,BB,FRA,F,0
0,July,2,4,2,0,0,BB,PRT,C,1
0,July,2,5,2,0,0,BB,PRT,E,0
0,July,2,5,2,0,0,BB,PRT,A,0
0,July,2,5,2,0,1,BB,PRT,A,0
0,July,2,5,2,0,0,BB,CHE,D,0
0,July,2,5,2,0,1,HB,PRT,F,0
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,2,6,3,0,0,BB,PRT,E,0
0,July,2,6,2,0,0,BB,PRT,A,0
0,July,4,6,2,0,0,BB,GBR,D,0
0,July,4,6,2,0,0,BB,PRT,D,0
0,July,4,6,2,1,0,HB,PRT,D,0
0,July,0,1,2,2,0,BB,PRT,G,1
0,July,0,1,2,0,0,BB,PRT,C,0
0,July,0,1,4,0,0,FB,PRT,H,0
0,July,0,1,2,0,0,BB,ESP,E,0
0,July,1,1,2,0,0,BB,FRA,C,1
0,July,1,1,2,0,0,BB,PRT,A,0
0,July,1,1,2,0,0,BB,FRA,A,0
0,July,1,1,2,0,0,BB,FRA,C,0
0,July,1,0,2,0,0,BB,ESP,C,0
0,July,1,0,2,0,0,BB,ESP,C,0
0,July,1,0,1,0,0,BB,DEU,A,0
0,July,1,0,1,0,0,BB,PRT,D,0
0,July,1,0,2,0,0,BB,PRT,E,0
0,July,1,0,1,0,0,BB,DEU,A,1
0,July,1,0,2,0,0,BB,PRT,G,0
0,July,2,0,3,0,0,HB,PRT,G,2
0,July,2,0,2,0,0,BB,FRA,E,1
0,July,2,2,2,0,0,BB,ESP,D,0
0,July,2,3,2,1,0,BB,CN,D,1
0,July,2,3,2,0,0,BB,ESP,E,0
0,July,2,3,2,0,0,BB,PRT,E,0
0,July,2,4,2,0,0,BB,ESP,H,0
0,July,2,4,2,0,0,BB,PRT,A,0
0,July,2,5,2,2,0,HB,PRT,C,1
0,July,2,5,2,0,0,BB,IRL,F,0
0,July,2,5,2,0,0,BB,ESP,E,0
0,July,4,5,2,2,0,BB,CHE,H,1
0,July,4,6,2,0,0,BB,PRT,D,1
0,July,4,6,3,0,0,BB,PRT,C,1
0,July,4,7,2,0,0,BB,GBR,D,0
0,July,4,10,1,0,0,HB,GBR,A,0
0,July,4,10,2,0,0,HB,GBR,D,0
0,July,1,4,2,2,0,BB,PRT,G,0
0,July,1,3,2,0,0,BB,PRT,C,0
0,July,1,3,2,0,0,BB,USA,G,1
0,July,1,3,3,0,0,BB,CN,D,0
0,July,1,3,2,2,0,HB,CHE,G,1
0,July,1,3,2,0,1,BB,PRT,E,0
0,July,1,3,3,0,0,BB,USA,G,0
0,July,0,0,2,0,0,BB,PRT,H,0
0,July,0,0,1,0,0,BB,PRT,H,0
0,July,1,0,2,1,0,BB,PRT,E,0
0,July,1,1,2,0,0,BB,PRT,E,0
0,July,1,1,2,0,0,BB,USA,F,1
0,July,1,2,2,0,0,BB,GRC,D,0
0,July,1,3,2,0,0,HB,PRT,E,0
0,July,1,3,2,0,0,BB,PRT,C,0
0,July,1,4,2,0,0,BB,PRT,E,0
0,July,1,4,2,0,0,HB,PRT,F,1
0,July,1,5,2,0,0,HB,ESP,C,1
0,July,1,5,2,0,0,BB,PRT,E,0
0,July,2,5,2,2,0,HB,PRT,G,0
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,3,5,2,0,0,HB,PRT,C,0
0,July,3,7,2,0,0,BB,GBR,A,0
0,July,3,7,2,0,0,BB,GBR,D,0
0,July,3,7,2,0,0,HB,PRT,F,0
0,July,3,7,2,0,0,HB,GBR,D,0
0,July,3,8,1,0,0,BB,FRA,A,0
0,July,4,10,2,0,0,BB,ITA,D,0
0,July,4,10,2,0,0,BB,GBR,A,0
0,July,2,5,2,0,0,BB,PRT,D,0
0,July,0,3,2,0,0,BB,ESP,A,1
0,July,0,3,2,1,0,HB,PRT,F,0
0,July,0,0,2,0,0,BB,PRT,A,0
0,July,0,0,2,0,0,BB,PRT,E,0
0,July,0,1,1,0,0,BB,GBR,A,0
0,July,0,1,3,0,0,HB,PRT,C,1
0,July,0,1,1,0,0,BB,GBR,A,0
0,July,0,4,3,2,0,BB,ESP,H,0
0,July,0,4,2,0,0,BB,PRT,D,0
0,July,0,4,3,0,0,HB,USA,E,0
0,July,0,4,2,0,0,BB,NLD,A,0
0,July,2,5,2,0,0,BB,IRL,D,0
0,July,4,10,2,0,0,HB,IRL,D,0
0,July,0,3,2,0,0,BB,GBR,E,0
0,July,0,4,2,0,0,BB,PRT,A,1
0,July,0,4,2,0,0,BB,ESP,A,1
0,July,0,4,2,0,0,BB,ESP,D,0
0,July,0,4,2,0,0,BB,PRT,A,0
0,July,0,1,1,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,CHE,F,1
0,July,2,4,2,0,0,BB,PRT,E,1
0,July,2,5,2,0,0,BB,GBR,F,0
0,July,2,5,2,0,0,HB,GBR,D,0
0,July,2,5,2,0,0,HB,PRT,E,0
0,July,2,6,3,0,0,BB,IRL,A,0
0,July,2,7,3,0,0,BB,DNK,E,0
0,July,2,7,2,0,0,BB,DNK,E,0
0,July,0,1,2,2,0,BB,PRT,C,0
0,July,0,2,3,0,0,BB,ARG,C,1
0,July,0,2,2,2,0,BB,PRT,G,1
0,July,0,3,2,0,1,BB,PRT,A,0
0,July,1,3,1,0,0,BB,RUS,A,0
0,July,2,3,2,0,0,BB,SWE,A,1
0,July,2,3,2,0,0,BB,POL,A,0
0,July,2,5,2,0,0,BB,FRA,D,0
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,2,5,2,0,0,BB,GBR,E,0
0,July,2,5,2,0,0,HB,GBR,E,0
0,July,2,5,2,0,0,HB,PRT,A,0
0,July,0,1,2,0,0,BB,USA,A,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,0,2,2,1,0,HB,PRT,G,1
0,July,0,2,2,0,0,BB,PRT,D,0
0,July,0,2,2,0,0,BB,PRT,A,0
0,July,1,2,2,0,0,BB,GBR,C,0
0,July,1,2,2,0,0,BB,AUS,C,0
0,July,1,2,2,0,0,BB,GBR,E,0
0,July,2,2,2,0,0,FB,PRT,F,0
0,July,2,2,2,0,0,FB,PRT,F,0
0,July,2,3,2,0,0,BB,POL,A,0
0,July,2,3,2,0,2,HB,PRT,C,1
0,July,2,3,2,2,0,BB,EST,G,0
0,July,2,5,2,0,0,HB,PRT,A,1
0,July,2,5,2,0,0,HB,PRT,D,1
0,July,2,5,2,0,0,HB,PRT,D,0
0,July,2,5,2,0,0,HB,PRT,E,1
0,July,2,5,1,0,0,HB,RUS,E,0
0,July,2,5,2,1,0,HB,GBR,F,0
0,July,2,5,2,1,1,FB,PRT,C,0
0,July,2,6,3,1,0,BB,PRT,C,1
0,July,2,7,2,0,0,BB,IRL,A,0
0,July,3,7,2,0,0,BB,PRT,D,0
0,July,4,7,2,0,1,BB,GBR,F,0
0,July,4,9,2,0,0,BB,DNK,C,0
0,July,2,5,2,1,0,HB,GBR,D,0
0,July,2,5,2,0,0,HB,GBR,F,0
0,July,2,3,2,0,0,BB,ESP,A,0
0,July,2,4,2,0,1,BB,PRT,A,0
0,July,2,4,3,0,0,HB,PRT,D,0
0,July,2,4,2,0,0,BB,ESP,A,1
0,July,2,5,2,0,0,BB,PRT,E,0
0,July,2,2,2,0,0,BB,GBR,E,0
0,July,2,2,2,0,0,BB,PRT,E,0
0,July,2,2,2,0,0,BB,CZE,E,0
0,July,0,1,1,0,0,BB,GBR,A,0
0,July,0,1,2,0,0,HB,DEU,A,0
0,July,0,1,2,0,0,BB,ESP,G,0
0,July,0,1,2,0,0,BB,ESP,A,0
0,July,1,1,2,0,0,HB,PRT,A,1
0,July,1,1,2,0,0,BB,ESP,A,0
0,July,1,1,2,0,0,BB,ROU,C,0
0,July,2,1,2,0,0,BB,PRT,F,0
0,July,2,1,2,0,0,BB,ESP,A,0
0,July,2,5,2,0,0,BB,PRT,D,1
0,July,2,5,2,0,0,HB,PRT,A,0
0,July,2,6,2,2,0,HB,PRT,G,0
0,July,4,6,2,0,0,HB,PRT,E,1
0,July,2,5,2,0,0,BB,PRT,A,0
0,July,2,5,2,0,0,BB,PRT,E,1
0,July,1,0,2,2,0,BB,CN,G,1
0,July,1,0,2,0,0,BB,PRT,A,1
0,July,2,4,2,1,0,BB,PRT,A,1
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,2,5,2,0,0,BB,BRA,D,0
0,July,2,5,2,0,0,FB,PRT,A,0
0,July,2,5,2,0,1,HB,ESP,D,0
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,2,5,2,0,1,FB,PRT,A,1
0,July,2,5,2,0,0,BB,PRT,E,0
0,July,2,5,2,0,0,BB,GBR,D,0
0,July,2,5,2,0,0,BB,GBR,D,0
0,July,2,5,2,0,0,BB,ESP,E,1
0,July,4,5,2,0,0,HB,FRA,A,1
0,July,4,5,2,0,0,BB,PRT,A,0
0,July,4,7,2,0,0,BB,GBR,D,0
0,July,4,7,2,0,0,HB,GBR,A,1
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,1,0,2,0,0,BB,PRT,A,0
0,July,2,0,2,2,0,BB,BEL,G,0
0,July,2,0,2,0,0,BB,ESP,A,0
0,July,2,0,2,0,0,BB,FRA,E,0
0,July,2,0,2,0,0,BB,ESP,B,0
0,July,2,0,2,0,0,BB,BEL,A,0
0,July,2,1,2,0,0,BB,ITA,D,0
0,July,2,1,2,0,0,BB,ESP,A,0
0,July,2,2,2,0,0,BB,FRA,D,0
0,July,2,2,2,0,1,BB,FIN,E,0
0,July,2,2,2,2,0,BB,CN,G,1
0,July,2,3,2,0,0,BB,ESP,D,0
0,July,2,3,2,2,0,BB,IRL,H,0
0,July,2,3,2,0,0,HB,ESP,D,1
0,July,2,5,2,0,0,BB,ESP,G,0
0,July,2,5,2,0,1,HB,PRT,A,0
0,July,2,5,2,0,0,BB,GBR,A,0
0,July,1,1,2,0,0,BB,ESP,A,0
0,July,1,1,2,0,0,BB,ESP,C,0
0,July,1,1,2,0,0,BB,AUS,C,1
0,July,1,1,2,0,0,BB,ESP,A,0
0,July,1,1,4,0,0,BB,PRT,H,0
0,July,1,1,2,0,0,HB,ESP,A,1
0,July,1,1,2,0,0,BB,ESP,A,0
0,July,1,2,2,0,0,BB,USA,E,1
0,July,1,2,2,0,0,BB,PRT,A,1
0,July,1,2,2,0,0,HB,ESP,A,1
0,July,1,2,2,0,0,BB,PRT,A,0
0,July,1,2,2,0,0,HB,ESP,F,1
0,July,1,3,1,0,0,BB,PRT,A,0
0,July,1,4,2,0,0,BB,ESP,D,0
0,July,1,4,2,0,0,BB,PRT,E,0
0,July,1,4,2,0,0,BB,PRT,A,0
0,July,1,4,2,0,0,BB,ESP,D,0
0,July,1,4,3,0,0,HB,PRT,E,0
0,July,1,5,1,0,0,HB,PRT,C,0
0,July,1,5,2,0,0,BB,FRA,A,0
0,July,2,5,2,0,0,HB,PRT,A,0
0,July,2,5,2,0,0,FB,PRT,D,0
0,July,2,5,2,1,0,HB,ESP,E,0
0,July,1,0,2,0,0,BB,ROU,A,1
0,July,1,3,2,0,0,HB,ESP,A,1
0,July,3,5,2,0,0,BB,FIN,A,0
0,July,3,6,2,0,0,BB,GBR,D,0
0,July,0,1,1,0,0,BB,PRT,A,0
0,July,0,1,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,D,1
0,July,0,4,2,0,0,BB,ESP,C,0
0,July,0,5,2,0,0,BB,POL,F,0
0,July,0,5,2,0,0,BB,PRT,A,0
0,July,1,5,2,0,0,HB,PRT,A,0
0,July,1,5,2,1,0,HB,PRT,E,0
0,July,1,5,2,2,0,HB,PRT,G,1
0,July,2,5,2,0,0,HB,ESP,A,1
0,July,2,5,2,0,0,HB,ESP,A,0
0,July,2,7,2,0,0,BB,IRL,A,0
0,July,2,9,2,0,0,BB,IRL,B,0
0,July,4,10,2,0,0,HB,SWE,D,0
0,July,4,10,2,0,0,HB,SWE,D,0
0,July,0,1,1,0,0,BB,PRT,C,0
0,July,2,4,2,0,0,HB,POL,D,0
0,July,2,6,2,2,0,BB,GBR,H,1
0,July,0,2,2,0,0,FB,PRT,C,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,C,0
0,July,0,2,2,0,0,FB,PRT,D,0
0,July,2,7,2,2,0,BB,GBR,G,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,1,0,0,FB,PRT,F,0
0,July,0,2,2,0,0,FB,PRT,C,0
0,July,0,2,3,0,0,FB,PRT,C,0
0,July,0,2,1,0,0,FB,PRT,E,0
0,July,0,2,2,0,0,FB,PRT,D,0
0,July,0,2,2,0,0,FB,PRT,D,0
0,July,0,2,3,0,0,FB,PRT,C,0
0,July,0,2,1,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,A,0
0,July,0,2,2,0,0,FB,PRT,C,0
0,July,0,2,2,0,0,BB,DNK,D,0
0,July,0,1,2,0,0,BB,FIN,F,0
0,July,0,1,2,2,0,BB,USA,C,1
0,July,0,2,2,2,0,BB,PRT,G,1
0,July,0,2,2,1,0,BB,PRT,D,0
0,July,0,2,2,0,0,BB,DNK,A,0
0,July,0,3,2,0,0,BB,ESP,D,1
0,July,0,3,2,0,0,BB,ESP,D,0
0,July,2,3,2,0,0,BB,IRL,D,0
0,July,2,3,1,0,0,BB,IRL,D,0
0,July,1,3,2,0,0,BB,PRT,F,0
0,July,2,4,2,0,0,HB,PRT,A,0
0,July,2,5,2,0,0,HB,GBR,A,0
0,July,2,6,2,0,0,BB,PRT,A,0
0,July,4,10,1,0,0,HB,PRT,E,0
0,July,0,0,2,0,0,BB,PRT,A,0
0,July,0,2,2,0,0,BB,PRT,F,0
0,July,0,2,2,0,0,BB,PRT,F,0
0,July,0,2,2,0,0,BB,PRT,E,0
